date,product_id,product_name,category,sales_quantity,price,stock_quantity,promo,holiday,supplier_delay_days,product_icon,base_demand,seasonality_type,shelf_life_days,supplier_name,region
2024-07-29,41,Картопля 1 кг,Фрукти та овочі,16,29.89,44,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-07-30,41,Картопля 1 кг,Фрукти та овочі,23,29.79,21,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-07-31,41,Картопля 1 кг,Фрукти та овочі,14,29.8,7,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-01,41,Картопля 1 кг,Фрукти та овочі,7,29.43,0,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-02,41,Картопля 1 кг,Фрукти та овочі,19,29.65,116,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-03,41,Картопля 1 кг,Фрукти та овочі,47,29.8,69,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-04,41,Картопля 1 кг,Фрукти та овочі,16,29.44,53,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-05,41,Картопля 1 кг,Фрукти та овочі,16,29.42,37,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-06,41,Картопля 1 кг,Фрукти та овочі,12,29.57,25,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-07,41,Картопля 1 кг,Фрукти та овочі,18,29.91,7,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-08,41,Картопля 1 кг,Фрукти та овочі,7,29.45,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-09,41,Картопля 1 кг,Фрукти та овочі,15,29.49,165,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-10,41,Картопля 1 кг,Фрукти та овочі,51,29.32,114,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-11,41,Картопля 1 кг,Фрукти та овочі,46,29.51,68,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-12,41,Картопля 1 кг,Фрукти та овочі,19,29.39,49,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-13,41,Картопля 1 кг,Фрукти та овочі,20,25.92,29,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-14,41,Картопля 1 кг,Фрукти та овочі,16,29.65,13,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-15,41,Картопля 1 кг,Фрукти та овочі,8,29.4,5,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-16,41,Картопля 1 кг,Фрукти та овочі,19,29.9,167,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-17,41,Картопля 1 кг,Фрукти та овочі,39,29.34,128,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-18,41,Картопля 1 кг,Фрукти та овочі,42,29.62,86,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-19,41,Картопля 1 кг,Фрукти та овочі,33,29.73,53,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-20,41,Картопля 1 кг,Фрукти та овочі,14,29.85,39,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-21,41,Картопля 1 кг,Фрукти та овочі,15,29.4,24,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-22,41,Картопля 1 кг,Фрукти та овочі,17,29.79,7,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-23,41,Картопля 1 кг,Фрукти та овочі,14,29.53,118,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-24,41,Картопля 1 кг,Фрукти та овочі,48,29.85,70,0,1,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-25,41,Картопля 1 кг,Фрукти та овочі,16,29.43,54,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-26,41,Картопля 1 кг,Фрукти та овочі,11,29.9,43,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-27,41,Картопля 1 кг,Фрукти та овочі,13,29.89,30,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-28,41,Картопля 1 кг,Фрукти та овочі,19,29.69,11,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-29,41,Картопля 1 кг,Фрукти та овочі,11,29.81,0,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-30,41,Картопля 1 кг,Фрукти та овочі,17,27.26,133,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-08-31,41,Картопля 1 кг,Фрукти та овочі,41,29.63,92,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-01,41,Картопля 1 кг,Фрукти та овочі,47,30.04,45,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-02,41,Картопля 1 кг,Фрукти та овочі,16,30.0,29,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-03,41,Картопля 1 кг,Фрукти та овочі,16,29.82,13,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-04,41,Картопля 1 кг,Фрукти та овочі,13,30.31,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-05,41,Картопля 1 кг,Фрукти та овочі,0,30.15,0,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-06,41,Картопля 1 кг,Фрукти та овочі,18,29.9,137,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-07,41,Картопля 1 кг,Фрукти та овочі,46,29.97,91,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-08,41,Картопля 1 кг,Фрукти та овочі,36,30.05,55,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-09,41,Картопля 1 кг,Фрукти та овочі,10,30.15,45,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-10,41,Картопля 1 кг,Фрукти та овочі,15,30.24,30,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-11,41,Картопля 1 кг,Фрукти та овочі,10,29.78,20,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-12,41,Картопля 1 кг,Фрукти та овочі,16,30.24,4,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-13,41,Картопля 1 кг,Фрукти та овочі,16,30.07,127,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-14,41,Картопля 1 кг,Фрукти та овочі,35,29.9,92,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-15,41,Картопля 1 кг,Фрукти та овочі,53,30.24,39,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-16,41,Картопля 1 кг,Фрукти та овочі,20,30.05,19,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-17,41,Картопля 1 кг,Фрукти та овочі,15,30.02,4,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-18,41,Картопля 1 кг,Фрукти та овочі,4,29.83,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-19,41,Картопля 1 кг,Фрукти та овочі,0,29.88,0,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-20,41,Картопля 1 кг,Фрукти та овочі,19,30.16,132,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-21,41,Картопля 1 кг,Фрукти та овочі,49,30.01,83,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-22,41,Картопля 1 кг,Фрукти та овочі,44,30.05,39,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-23,41,Картопля 1 кг,Фрукти та овочі,14,30.01,25,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-24,41,Картопля 1 кг,Фрукти та овочі,15,30.0,10,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-25,41,Картопля 1 кг,Фрукти та овочі,10,30.11,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-26,41,Картопля 1 кг,Фрукти та овочі,0,30.28,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-27,41,Картопля 1 кг,Фрукти та овочі,21,27.83,135,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-28,41,Картопля 1 кг,Фрукти та овочі,47,30.35,88,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-29,41,Картопля 1 кг,Фрукти та овочі,46,29.92,42,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-09-30,41,Картопля 1 кг,Фрукти та овочі,19,29.85,23,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-01,41,Картопля 1 кг,Фрукти та овочі,15,30.3,8,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-02,41,Картопля 1 кг,Фрукти та овочі,8,30.6,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-03,41,Картопля 1 кг,Фрукти та овочі,0,30.31,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-04,41,Картопля 1 кг,Фрукти та овочі,16,30.1,147,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-05,41,Картопля 1 кг,Фрукти та овочі,42,30.28,105,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-06,41,Картопля 1 кг,Фрукти та овочі,42,30.33,63,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-07,41,Картопля 1 кг,Фрукти та овочі,20,30.2,43,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-08,41,Картопля 1 кг,Фрукти та овочі,9,28.09,34,1,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-09,41,Картопля 1 кг,Фрукти та овочі,18,30.17,16,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-10,41,Картопля 1 кг,Фрукти та овочі,16,30.54,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-11,41,Картопля 1 кг,Фрукти та овочі,19,30.09,113,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-12,41,Картопля 1 кг,Фрукти та овочі,44,30.08,69,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-13,41,Картопля 1 кг,Фрукти та овочі,18,30.41,51,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-14,41,Картопля 1 кг,Фрукти та овочі,18,30.11,33,0,1,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-15,41,Картопля 1 кг,Фрукти та овочі,20,30.4,13,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-16,41,Картопля 1 кг,Фрукти та овочі,13,30.01,0,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-17,41,Картопля 1 кг,Фрукти та овочі,0,30.19,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-18,41,Картопля 1 кг,Фрукти та овочі,12,30.55,136,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-19,41,Картопля 1 кг,Фрукти та овочі,48,30.07,88,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-20,41,Картопля 1 кг,Фрукти та овочі,47,30.24,41,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-21,41,Картопля 1 кг,Фрукти та овочі,11,30.49,30,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-22,41,Картопля 1 кг,Фрукти та овочі,18,30.57,12,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-23,41,Картопля 1 кг,Фрукти та овочі,12,30.21,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-24,41,Картопля 1 кг,Фрукти та овочі,0,30.55,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-25,41,Картопля 1 кг,Фрукти та овочі,15,30.46,155,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-26,41,Картопля 1 кг,Фрукти та овочі,37,30.5,118,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-27,41,Картопля 1 кг,Фрукти та овочі,40,30.48,78,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-28,41,Картопля 1 кг,Фрукти та овочі,10,30.43,68,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-29,41,Картопля 1 кг,Фрукти та овочі,19,30.07,49,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-30,41,Картопля 1 кг,Фрукти та овочі,15,30.0,34,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-10-31,41,Картопля 1 кг,Фрукти та овочі,19,30.04,15,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-01,41,Картопля 1 кг,Фрукти та овочі,7,30.32,152,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-02,41,Картопля 1 кг,Фрукти та овочі,37,30.52,115,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-03,41,Картопля 1 кг,Фрукти та овочі,36,30.68,79,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-04,41,Картопля 1 кг,Фрукти та овочі,12,30.31,67,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-05,41,Картопля 1 кг,Фрукти та овочі,13,30.68,54,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-06,41,Картопля 1 кг,Фрукти та овочі,18,30.55,36,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-07,41,Картопля 1 кг,Фрукти та овочі,19,30.35,17,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-08,41,Картопля 1 кг,Фрукти та овочі,14,30.57,178,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-09,41,Картопля 1 кг,Фрукти та овочі,31,30.51,147,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-10,41,Картопля 1 кг,Фрукти та овочі,35,30.71,112,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-11,41,Картопля 1 кг,Фрукти та овочі,34,30.64,78,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-12,41,Картопля 1 кг,Фрукти та овочі,13,30.52,65,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-13,41,Картопля 1 кг,Фрукти та овочі,18,30.28,47,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-14,41,Картопля 1 кг,Фрукти та овочі,9,30.4,38,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-15,41,Картопля 1 кг,Фрукти та овочі,20,30.34,189,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-16,41,Картопля 1 кг,Фрукти та овочі,36,30.81,153,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-17,41,Картопля 1 кг,Фрукти та овочі,40,30.64,113,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-18,41,Картопля 1 кг,Фрукти та овочі,40,30.85,73,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-19,41,Картопля 1 кг,Фрукти та овочі,15,30.49,58,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-20,41,Картопля 1 кг,Фрукти та овочі,10,30.55,48,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-21,41,Картопля 1 кг,Фрукти та овочі,13,27.35,35,1,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-22,41,Картопля 1 кг,Фрукти та овочі,12,30.39,154,0,0,2,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-23,41,Картопля 1 кг,Фрукти та овочі,40,30.66,114,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-24,41,Картопля 1 кг,Фрукти та овочі,35,30.82,79,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-25,41,Картопля 1 кг,Фрукти та овочі,19,30.27,60,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-26,41,Картопля 1 кг,Фрукти та овочі,15,30.62,45,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-27,41,Картопля 1 кг,Фрукти та овочі,16,30.33,29,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-28,41,Картопля 1 кг,Фрукти та овочі,16,30.52,13,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-29,41,Картопля 1 кг,Фрукти та овочі,15,30.79,119,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-11-30,41,Картопля 1 кг,Фрукти та овочі,36,30.37,83,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-01,41,Картопля 1 кг,Фрукти та овочі,39,30.69,44,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-02,41,Картопля 1 кг,Фрукти та овочі,21,30.3,23,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-03,41,Картопля 1 кг,Фрукти та овочі,14,30.7,9,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-04,41,Картопля 1 кг,Фрукти та овочі,9,30.59,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-05,41,Картопля 1 кг,Фрукти та овочі,0,30.41,0,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-06,41,Картопля 1 кг,Фрукти та овочі,19,26.75,144,1,1,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-07,41,Картопля 1 кг,Фрукти та овочі,36,30.23,108,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-08,41,Картопля 1 кг,Фрукти та овочі,42,30.33,66,0,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-09,41,Картопля 1 кг,Фрукти та овочі,16,27.7,50,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-10,41,Картопля 1 кг,Фрукти та овочі,8,30.6,42,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-11,41,Картопля 1 кг,Фрукти та овочі,16,26.85,26,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-12,41,Картопля 1 кг,Фрукти та овочі,13,30.61,13,0,0,1,🍎,34,harvest,45,Fresh Produce UA,Вінниця
2024-12-13,41,Картопля 1 кг,Фрукти та овочі,11,26.86,181,1,0,0,🍎,34,harvest,45,Fresh Produce UA,Вінниця
